"paper_id","class_label"
"10.1109/MSP.2021.3125282","EdgeML"
"10.1109/MSP.2021.3125282","EdgeML"
"10.1109/MSP.2021.3125282","EdgeML"
"10.1109/MSP.2021.3125282","EdgeML"
"10.1016/j.comnet.2022.109432","EdgeML"
"10.1016/j.comnet.2022.109432","EdgeML"
"10.1016/j.comnet.2022.109432","EdgeML"
"10.1109/ICDCS51616.2021.00013","EdgeML"
"10.1016/j.comnet.2023.109807","EdgeML"
"10.1109/ISQED54688.2022.9806150","EdgeML"
"10.1109/TNET.2022.3189077","EdgeML"
"10.1109/ISCAS46773.2023.10181740","EdgeML"
"10.1016/j.jpdc.2020.03.006","EdgeML"
"10.1109/COMST.2023.3239579","EdgeML"
"10.1109/COMST.2023.3239579","EdgeML"
"10.1109/COMST.2023.3239579","EdgeML"
"10.1109/COMST.2023.3239579","EdgeML"
"10.1016/j.procs.2021.03.053","EdgeML"
"10.1109/JRFID.2022.3185804","EdgeML"
"10.1109/TII.2021.3097131","EdgeML"
"10.1109/TII.2021.3097131","EdgeML"
"10.1109/ISOCC53507.2021.9613916","EdgeML"
"10.1016/j.future.2020.08.037","EdgeML"
"10.1109/JIOT.2023.3268771","EdgeML"
"10.1109/JIOT.2023.3268771","EdgeML"
"10.1109/JIOT.2023.3268771","EdgeML"
"10.1109/JIOT.2023.3268771","EdgeML"
"10.1109/JIOT.2023.3268771","EdgeML"
"10.1109/JIOT.2023.3268771","EdgeML"
"10.1109/JIOT.2023.3268771","EdgeML"
"10.1109/JIOT.2023.3268771","EdgeML"
"10.1109/ICAPAI58366.2023.10194095","EdgeML"
"10.1109/ICAPAI58366.2023.10194095","EdgeML"
"10.1016/j.jnca.2022.103558","EdgeML"
"10.1016/j.jnca.2022.103558","EdgeML"
"10.1016/j.jnca.2022.103558","EdgeML"
"10.1016/j.jnca.2022.103558","EdgeML"
"10.1016/j.jnca.2022.103558","EdgeML"
"10.1016/j.jnca.2022.103558","EdgeML"
"10.1016/j.jnca.2022.103558","EdgeML"
"10.1109/ICDCS47774.2020.00062","EdgeML"
"10.1109/ICDCS47774.2020.00062","EdgeML"
"10.1109/TPDS.2022.3144595","EdgeML"
"10.1109/TPDS.2022.3144595","EdgeML"
"10.1109/TPDS.2022.3144595","EdgeML"
"10.1109/TCCN.2021.3127563","EdgeML"
"10.1109/TMC.2022.3149584","EdgeML"
"10.1109/JSEN.2023.3287580","EdgeML"
"10.1109/JSEN.2023.3287580","EdgeML"
"10.1587/nolta.12.412","EdgeML"
"10.1587/nolta.12.412","EdgeML"
"10.1109/ACCESS.2023.3267471","EdgeML"
"10.1109/ACCESS.2023.3267471","EdgeML"
"10.3390/electronics10060689","EdgeML"
"10.3390/electronics10060689","EdgeML"
"10.1109/EDGE60047.2023.00056","EdgeML"
"10.1109/EDGE60047.2023.00056","EdgeML"
"10.1109/EDGE60047.2023.00056","EdgeML"
"10.3389/fncom.2020.00014","EdgeML"
"10.3389/fncom.2020.00014","EdgeML"
"10.1109/INFOCOM42981.2021.9488733","EdgeML"
"10.1109/INFOCOM42981.2021.9488733","EdgeML"
"10.1109/ACCESS.2021.3050841","EdgeML"
"10.1109/ACCESS.2021.3050841","EdgeML"
"10.1109/ACCESS.2021.3050841","EdgeML"
"10.1109/ACCESS.2021.3050841","EdgeML"
"10.3390/info14060318","EdgeML"
"10.1016/j.compeleceng.2022.107763","EdgeML"
"10.1145/3378679.3394528","EdgeML"
"10.1145/3511808.3557080","EdgeML"
"10.1109/ISCC55528.2022.9912802","EdgeML"
"10.1109/ISCC55528.2022.9912802","EdgeML"
"10.1109/ISCC55528.2022.9912802","EdgeML"
"10.1109/ISCC55528.2022.9912802","EdgeML"
"10.1007/978-3-030-60239-0_14","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/OJCOMS.2023.3265425","EdgeML"
"10.1109/TETC.2019.2963091","EdgeML"
"10.1109/GLOBECOM46510.2021.9685893","EdgeML"
"10.3390/jimaging8120326","EdgeML"
"10.1109/TVT.2020.3047149","EdgeML"
"10.1109/TVT.2020.3047149","EdgeML"
"10.3390/s22166252","EdgeML"
"10.1109/TII.2021.3065719","EdgeML"
"10.1145/3485447.3511990","EdgeML"
"10.1145/3485447.3511990","EdgeML"
"10.1145/3485447.3511990","EdgeML"
"10.1145/3485447.3511990","EdgeML"
"10.1109/TNSE.2022.3227287","EdgeML"
"10.1109/TNSE.2022.3227287","EdgeML"
"10.1109/TNSE.2022.3227287","EdgeML"
"10.1007/978-3-030-96504-4_2","EdgeML"
"10.1109/JIOT.2022.3181990","EdgeML"
"10.1109/JIOT.2022.3181990","EdgeML"
"10.1016/j.comcom.2022.07.028","EdgeML"
"10.1109/OJCOMS.2023.3274394","EdgeML"
"10.1109/OJCOMS.2023.3274394","EdgeML"
"10.1109/OJCOMS.2023.3274394","EdgeML"
"10.3390/en14206636","EdgeML"
"10.1109/CCGRID57682.2023.00038","EdgeML"
"10.1186/s40537-020-00303-y","EdgeML"
"10.1117/12.2629121","EdgeML"
"10.1109/ICMLA52953.2021.00188","EdgeML"
"10.1109/ICMLA52953.2021.00188","EdgeML"
"10.1109/ICCD46524.2019.00098","EdgeML"
"10.1016/j.eswa.2022.119016","EdgeML"
"10.1109/CloudCom55334.2022.00041","EdgeML"
"10.32604/csse.2023.024868","EdgeML"
"10.1109/JPROC.2019.2941458","EdgeML"
"10.3390/app12094135","EdgeML"
"10.3390/app11177993","EdgeML"
"10.1117/12.2552033","EdgeML"
"10.1109/melecon48756.2020.9140539","EdgeML"
"10.1109/ITNAC53136.2021.9652156","EdgeML"
"10.1109/JIOT.2019.2893866","EdgeML"
"10.1109/JIOT.2019.2893866","EdgeML"
"10.1109/JIOT.2021.3098973","EdgeML"
"10.1109/TNSE.2022.3185116","EdgeML"
"10.1109/TNSE.2022.3185116","EdgeML"
"10.1109/TNSE.2022.3185116","EdgeML"
"10.1109/ACCESS.2021.3088237","EdgeML"
"10.1016/j.phycom.2022.101620","EdgeML"
"10.1016/j.iot.2023.100783","EdgeML"
"10.1016/j.iot.2023.100783","EdgeML"
"10.1109/SBCCI60457.2023.10261657","EdgeML"
"10.1145/3545008.3545030","EdgeML"
"10.1002/spe.3033","EdgeML"
"10.1002/spe.3033","EdgeML"
"10.1002/spe.3033","EdgeML"
"10.1002/spe.3033","EdgeML"
"10.1002/spe.3033","EdgeML"
"10.1109/TVT.2022.3195571","EdgeML"
"10.1109/TVT.2022.3195571","EdgeML"
"10.1109/TVT.2022.3195571","EdgeML"
"10.1109/JPROC.2019.2921977","EdgeML"
"10.1109/JPROC.2019.2921977","EdgeML"
"10.1109/SEC54971.2022.00035","EdgeML"
"10.1109/JIOT.2020.2997128","EdgeML"
"10.1109/JIOT.2020.2997128","EdgeML"
"10.1109/JSAC.2022.3211564","EdgeML"
"10.1109/JSAC.2022.3211564","EdgeML"
"10.1109/JSAC.2022.3211564","EdgeML"
"10.1002/int.22992","EdgeML"
"10.1109/JSTSP.2022.3165356","EdgeML"
"10.1109/JSTSP.2022.3165356","EdgeML"
"10.1007/s11042-022-13712-3","EdgeML"
"10.1007/978-3-031-21333-5_35","EdgeML"
"10.1007/978-3-031-21333-5_35","EdgeML"
"10.1109/infocom41043.2020.9155268","EdgeML"
"10.1109/INFOCOMWKSHPS51825.2021.9484485","EdgeML"
"10.1007/s00521-021-06815-9","EdgeML"
"10.1007/s00521-021-06815-9","EdgeML"
"10.1007/s41060-018-0151-9","EdgeML"
"10.3390/app10144735","EdgeML"
"10.3390/app10144735","EdgeML"
"10.3390/app10144735","EdgeML"
"10.1016/j.compind.2022.103764","EdgeML"
"10.1109/MCE.2021.3099634","EdgeML"
"10.1109/MCE.2021.3099634","EdgeML"
"10.1109/SysCon53073.2023.10131117","EdgeML"
"10.1016/j.measurement.2021.110032","EdgeML"
"10.1007/s12145-023-01040-5","EdgeML"
"10.1145/3450288","EdgeML"
"10.1145/3450288","EdgeML"
"10.1145/3450288","EdgeML"
"10.1145/3450288","EdgeML"
"10.1145/3450288","EdgeML"
"10.1145/3450288","EdgeML"
"10.1109/iccworkshops49005.2020.9145118","EdgeML"
"10.7717/peerj-cs.858","EdgeML"
"10.7717/peerj-cs.858","EdgeML"
"10.7717/peerj-cs.858","EdgeML"
"10.1109/DCOSS.2019.00101","EdgeML"
"10.1002/cpe.6191","EdgeML"
"10.1109/TWC.2020.3024980","EdgeML"
"10.1109/TMC.2022.3195765","EdgeML"
"10.1109/TPDS.2023.3264480","EdgeML"
"10.1007/978-3-031-21637-4_4","EdgeML"
"10.1109/MILCOM52596.2021.9653127","EdgeML"
"10.3390/mi13060851","EdgeML"
"10.3390/mi13060851","EdgeML"
"10.3390/mi13060851","EdgeML"
"10.1109/GLOBECOM46510.2021.9685432","EdgeML"
"10.1007/978-3-031-21311-3_6","EdgeML"
"10.1109/OJCS.2022.3206407","EdgeML"
"10.1109/TC.2020.2973631","EdgeML"
"10.1109/TC.2020.2973631","EdgeML"
"10.1145/3576914.3589807","EdgeML"
"10.1109/MCOM.001.1900649","EdgeML"
"10.1142/S0218126623502201","EdgeML"
"10.1142/S0218126623502201","EdgeML"
"10.1142/S0218126623502201","EdgeML"
"10.3390/s21144946","EdgeML"
"10.3390/s21144946","EdgeML"
"10.3390/s21144946","EdgeML"
"10.1109/TVT.2021.3089431","EdgeML"
"10.1109/TVT.2021.3089431","EdgeML"
"10.1109/TVT.2021.3089431","EdgeML"
"10.1109/TVT.2021.3089431","EdgeML"
"10.1109/IC2E55432.2022.00032","EdgeML"
"10.3390/s23031639","EdgeML"
"10.3390/s23031639","EdgeML"
"10.3390/s23031639","EdgeML"
"10.3390/s23031639","EdgeML"
"10.3390/s23031639","EdgeML"
"10.3390/s23031639","EdgeML"
"10.3390/s23031639","EdgeML"
"10.3390/s23031639","EdgeML"
"10.1109/MNET.001.2200212","EdgeML"
"10.1109/LCN53696.2022.9843405","EdgeML"
"10.1109/JIOT.2021.3063147","EdgeML"
"10.1109/JIOT.2021.3063147","EdgeML"
"10.1109/JIOT.2021.3063147","EdgeML"
"10.1109/JIOT.2021.3063147","EdgeML"
"10.1016/j.jpdc.2022.04.004","EdgeML"
"10.1016/j.jpdc.2022.04.004","EdgeML"
"10.1016/j.jpdc.2022.04.004","EdgeML"
"10.1016/j.jpdc.2022.04.004","EdgeML"
"10.1016/j.jpdc.2022.04.004","EdgeML"
"10.1016/j.jpdc.2022.04.004","EdgeML"
"10.1016/j.jpdc.2022.04.004","EdgeML"
"10.1016/j.jpdc.2022.04.004","EdgeML"
"10.1109/ICAIIC57133.2023.10067094","EdgeML"
"10.1007/s00607-022-01096-z","EdgeML"
"10.1007/s00607-022-01096-z","EdgeML"
"10.1016/j.asr.2023.02.025","EdgeML"
"10.1016/j.asr.2023.02.025","EdgeML"
"10.1109/SMARTCOMP55677.2022.00065","EdgeML"
"10.1109/SMARTCOMP55677.2022.00065","EdgeML"
"10.1186/s12859-022-05063-5","EdgeML"
"10.1109/JSAC.2021.3118424","EdgeML"
"10.3390/electronics11172676","EdgeML"
"10.1587/transinf.2020DAP0009","EdgeML"
"10.1016/j.knosys.2022.110072","EdgeML"
"10.1016/j.knosys.2022.110072","EdgeML"
"10.1016/j.jocs.2022.101789","EdgeML"
"10.1109/VTC2022-Spring54318.2022.9860964","EdgeML"
"10.1007/s10586-021-03472-4","EdgeML"
"10.1007/s10586-021-03472-4","EdgeML"
"10.1007/s10586-021-03472-4","EdgeML"
"10.1109/COMST.2022.3209144","EdgeML"
"10.1109/MNET.011.2000265","EdgeML"
"10.1109/TrustCom53373.2021.00153","EdgeML"
"10.3390/s22010196","EdgeML"
"10.3390/s22010196","EdgeML"
"10.3390/s22010196","EdgeML"
"10.3390/s22010196","EdgeML"
"10.3991/ijoe.v19i07.38903","EdgeML"
"10.3991/ijoe.v19i07.38903","EdgeML"
"10.1007/s00607-023-01174-w","EdgeML"
"10.1007/s00607-023-01174-w","EdgeML"
"10.1007/s00607-023-01174-w","EdgeML"
"10.1007/s00607-023-01174-w","EdgeML"
"10.1007/s00607-023-01174-w","EdgeML"
"10.1007/s00607-023-01174-w","EdgeML"
"10.1109/COMST.2020.3011561","EdgeML"
"10.1109/COMST.2020.3011561","EdgeML"
"10.1109/TCCN.2020.2999606","EdgeML"
"10.1109/TCCN.2020.2999606","EdgeML"
"10.1109/TCCN.2020.2999606","EdgeML"
"10.1109/TCCN.2020.2999606","EdgeML"
"10.1016/j.iot.2023.100784","EdgeML"
"10.1016/j.iot.2023.100784","EdgeML"
"10.1109/MWC.010.2200546","EdgeML"
"10.1109/MWC.010.2200546","EdgeML"
"10.1109/TWC.2021.3086116","EdgeML"
"10.1109/TWC.2021.3086116","EdgeML"
"10.1016/j.est.2023.108420","EdgeML"
"10.1109/ISCAS51556.2021.9401564","EdgeML"
"10.1109/ASMC54647.2022.9792521","EdgeML"
"10.1016/j.measurement.2022.111814","EdgeML"
"10.1109/GLOBECOM46510.2021.9685597","EdgeML"
"10.1109/GLOBECOM46510.2021.9685597","EdgeML"
"10.1016/j.iot.2023.100749","EdgeML"
"10.1016/j.iot.2023.100749","EdgeML"
"10.1109/SMARTCOMP50058.2020.00065","EdgeML"
"10.1109/TWC.2022.3190512","EdgeML"
"10.1109/TWC.2022.3190512","EdgeML"
"10.1109/TSP.2020.2983166","EdgeML"
"10.1109/WCNC49053.2021.9417459","EdgeML"
"10.1109/WCNC49053.2021.9417459","EdgeML"
"10.1109/WCNC49053.2021.9417459","EdgeML"
"10.12694/scpe.v22i3.1941","EdgeML"
"10.12694/scpe.v22i3.1941","EdgeML"
"10.3390/app13063405","EdgeML"
"10.3390/app13063405","EdgeML"
"10.3390/app13063405","EdgeML"
"10.1109/TVT.2021.3098022","EdgeML"
"10.1109/TVT.2021.3098022","EdgeML"
"10.1109/TVT.2021.3098022","EdgeML"
"10.1109/TVT.2021.3098022","EdgeML"
"10.1155/2022/5691203","EdgeML"
"10.1109/JIOT.2022.3222234","EdgeML"
"10.1109/JIOT.2022.3222234","EdgeML"
"10.1007/s00607-022-01078-1","EdgeML"
"10.1117/12.2662029","EdgeML"
"10.1109/noms47738.2020.9110473","EdgeML"
"10.1103/PhysRevApplied.17.014016","EdgeML"
"10.1103/PhysRevApplied.17.014016","EdgeML"
"10.1103/PhysRevApplied.17.014016","EdgeML"
"10.1103/PhysRevApplied.17.014016","EdgeML"
"10.1109/TII.2020.3010798","EdgeML"
"10.35848/1347-4065/ac56b5","EdgeML"
"10.35848/1347-4065/ac56b5","EdgeML"
"10.3390/s22165983","EdgeML"
"10.3390/s22165983","EdgeML"
"10.3390/s22165983","EdgeML"
"10.3390/s22165983","EdgeML"
"10.3390/s22165983","EdgeML"
"10.1016/j.cose.2022.103058","EdgeML"
"10.3390/s20041176","EdgeML"
"10.1109/TNSE.2022.3188921","EdgeML"
"10.1109/JSAC.2021.3118403","EdgeML"
"10.1109/JSAC.2021.3118403","EdgeML"
"10.1109/JSAC.2021.3118403","EdgeML"
"10.1109/WSC57314.2022.10015433","EdgeML"
"10.1109/TCCN.2022.3181032","EdgeML"
"10.1109/TCCN.2022.3181032","EdgeML"
"10.1109/MCOM.001.2001016","EdgeML"
"10.1111/exsy.13072","EdgeML"
"10.1007/s12083-021-01266-4","EdgeML"
"10.1007/s12083-021-01266-4","EdgeML"
"10.1007/s12083-021-01266-4","EdgeML"
"10.1109/SPAWC51304.2022.9833972","EdgeML"
"10.1109/SPAWC51304.2022.9833972","EdgeML"
"10.1109/SPAWC51304.2022.9833972","EdgeML"
"10.1109/ijcnn48605.2020.9206867","EdgeML"
"10.1109/NAS55553.2022.9925313","EdgeML"
"10.1109/NAS55553.2022.9925313","EdgeML"
"10.1109/NAS55553.2022.9925313","EdgeML"
"10.1126/sciadv.abg1455","EdgeML"
"10.1126/sciadv.abg1455","EdgeML"
"10.1145/3604933","EdgeML"
"10.1145/3604933","EdgeML"
"10.1145/3604933","EdgeML"
"10.1109/TSC.2021.3121879","EdgeML"
"10.1103/PhysRevMaterials.6.115601","EdgeML"
"10.35848/1347-4065/ab8d4f","EdgeML"
"10.35848/1347-4065/ab8d4f","EdgeML"
"10.35848/1347-4065/ab8d4f","EdgeML"
"10.1109/AICAS54282.2022.9870008","EdgeML"
"10.1109/JSAC.2021.3118435","EdgeML"
"10.1007/s10586-020-03213-z","EdgeML"
"10.1109/MECO55406.2022.9797108","EdgeML"
"10.1016/j.comnet.2020.107496","EdgeML"
"10.1109/TNSE.2022.3190330","EdgeML"
"10.1109/TNSE.2022.3190330","EdgeML"
"10.1109/TNSE.2022.3190330","EdgeML"
"10.1109/JSTSP.2021.3139231","EdgeML"
"10.1109/JSTSP.2021.3139231","EdgeML"
"10.1109/JSTSP.2021.3139231","EdgeML"
"10.1016/j.jss.2023.111665","EdgeML"
"10.1016/j.pmcj.2023.101819","EdgeML"
"10.1016/j.pmcj.2023.101819","EdgeML"
"10.1016/j.pmcj.2023.101819","EdgeML"
"10.1587/transele.2020LHP0003","EdgeML"
"10.1145/3527169","EdgeML"
"10.1145/3527169","EdgeML"
"10.1109/ICDE53745.2022.00062","EdgeML"
"10.1109/JIOT.2021.3095077","EdgeML"
"10.1109/JIOT.2021.3095077","EdgeML"
"10.1109/JIOT.2021.3095077","EdgeML"
"10.1109/JIOT.2021.3095077","EdgeML"
"10.1109/JIOT.2021.3095077","EdgeML"
"10.1109/JIOT.2021.3095077","EdgeML"
"10.1109/JIOT.2021.3095077","EdgeML"
"10.1109/JIOT.2021.3095077","EdgeML"
"10.1109/JIOT.2021.3095077","EdgeML"
"10.1109/MNET.011.2000478","EdgeML"
"10.1109/MNET.011.2000478","EdgeML"
"10.1109/JSAC.2019.2933969","EdgeML"
"10.1109/iccworkshops49005.2020.9145034","EdgeML"
"10.1109/iccworkshops49005.2020.9145034","EdgeML"
"10.1016/j.comnet.2021.108429","EdgeML"
"10.1109/ACCESS.2018.2890543","EdgeML"
